WP, 22, 2013092906,   , MIWU, 0, 119N, 1354E,  20, 1007, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Fitow,
WP, 22, 2013092912,   , MIWU, 0, 125N, 1349E,  20, 1007, DB,
WP, 22, 2013092918,   , MIWU, 0, 129N, 1342E,  20, 1006, DB,
WP, 22, 2013093000,   , MIWU, 0, 130N, 1336E,  25, 1004, TD,
WP, 22, 2013093006,   , MIWU, 0, 132N, 1331E,  30, 1002, TD,
WP, 22, 2013093012,   , MIWU, 0, 136N, 1326E,  35, 1000, TS,
WP, 22, 2013093018,   , MIWU, 0, 140N, 1322E,  40,  998, TS,
WP, 22, 2013100100,   , MIWU, 0, 145N, 1318E,  45,  995, TS,
WP, 22, 2013100106,   , MIWU, 0, 151N, 1316E,  50,  992, TS,
WP, 22, 2013100112,   , MIWU, 0, 160N, 1313E,  55,  989, TS,
WP, 22, 2013100118,   , MIWU, 0, 170N, 1310E,  60,  986, TS,
WP, 22, 2013100200,   , MIWU, 0, 177N, 1305E,  60,  985, TS,
WP, 22, 2013100206,   , MIWU, 0, 184N, 1300E,  65,  982, TY,
WP, 22, 2013100212,   , MIWU, 0, 190N, 1297E,  65,  981, TY,
WP, 22, 2013100218,   , MIWU, 0, 196N, 1296E,  70,  978, TY,
WP, 22, 2013100300,   , MIWU, 0, 200N, 1297E,  75,  975, TY,
WP, 22, 2013100306,   , MIWU, 0, 205N, 1298E,  75,  974, TY,
WP, 22, 2013100312,   , MIWU, 0, 211N, 1299E,  80,  971, TY,
WP, 22, 2013100318,   , MIWU, 0, 216N, 1299E,  85,  968, TY,
WP, 22, 2013100400,   , MIWU, 0, 221N, 1298E,  90,  965, TY,
WP, 22, 2013100406,   , MIWU, 0, 226N, 1297E, 100,  959, TY,
WP, 22, 2013100412,   , MIWU, 0, 232N, 1293E, 110,  952, TY,
WP, 22, 2013100418,   , MIWU, 0, 237N, 1285E, 105,  954, TY,
WP, 22, 2013100500,   , MIWU, 0, 243N, 1277E, 100,  956, TY,
WP, 22, 2013100506,   , MIWU, 0, 247N, 1267E,  90,  960, TY,
WP, 22, 2013100512,   , MIWU, 0, 251N, 1258E,  80,  962, TY,
WP, 22, 2013100518,   , MIWU, 0, 255N, 1248E,  75,  962, TY,
WP, 22, 2013100600,   , MIWU, 0, 257N, 1238E,  80,  960, TY,
WP, 22, 2013100606,   , MIWU, 0, 262N, 1227E,  90,  956, TY,
WP, 22, 2013100612,   , MIWU, 0, 268N, 1216E, 100,  954, TY,
WP, 22, 2013100618,   , MIWU, 0, 273N, 1204E,  90,  962, TY,
WP, 22, 2013100700,   , MIWU, 0, 277N, 1192E,  55,  992, TS,
WP, 22, 2013100706,   , MIWU, 0, 278N, 1179E,  35, 1000, LO,
WP, 22, 2013100712,   , MIWU, 0, 275N, 1167E,  25, 1004, LO,
WP, 22, 2013100718,   , MIWU, 0, 271N, 1158E,  20, 1006, LO,
WP, 22, 2013100800,   , MIWU, 0, 268N, 1152E,  15, 1008, LO,
WP, 22, 2013100806,   , MIWU, 0, 267N, 1148E,  15, 1009, LO,
